variant,run_label,source_instance,dataset_id,scenario_id,seed,benchmark_mode,rmp_objective,realized_cost_no_lt,realized_cost_with_lt,final_objective_or_total_cost,lt_cost_with_lt,shortage_cost_with_lt,cg_iterations,stopping_reason,total_runtime_seconds,variant_runtime_seconds,shared_baseline_runtime_seconds,total_runtime_with_shared_baseline_seconds,phase1_baseline_runtime_seconds,phase2_cg_runtime_seconds,gnn_inference_runtime_seconds,post_run_fine_tune_runtime_seconds,columns_generated,columns_selected_by_gnn,columns_added_to_rmp,column_pool_utilization,gnn_scoring_failures,repeat,shock_world_id,window_id,shock_seed,window_start_period,window_end_period,window_n_periods,baseline_cache_path,cached_baseline_runtime_seconds,a0_exact_pricing_time_limit
C_gnn_guided_cg,C_gnn_guided_cg__shock03_window03,,,shock03_window03,20056,sliced_cg_only_cached_baseline,2441815005.808214,259490320.492,223388839.163416,223388839.163416,8804.263416,10350661.8,46,convergence_no_negative_rc,5.280993588999991,5.280993588999991,0.0,5.280993588999991,691.1348897149999,0.04391360282897949,0.0,0.0,471,471,419,0.590738423028786,23,23,3,3,20056,39,57,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock03_window04,,,shock03_window04,20056,sliced_cg_only_cached_baseline,2441281982.235558,245937994.872,214013835.639724,214013835.639724,8797.951724,1765269.4,45,convergence_no_negative_rc,5.185348878000013,5.185348878000013,0.0,5.185348878000013,691.1348897149999,0.02931499481201172,0.0,0.0,385,385,383,0.606826801517067,6,24,3,4,20056,58,76,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock03_window05,,,shock03_window05,20056,sliced_cg_only_cached_baseline,2463393319.0707264,310033379.46,252007312.286033,252007312.286033,12408.386033,39839506.2,45,convergence_no_negative_rc,6.366202454999893,6.366202454999893,0.0,6.366202454999893,691.1348897149999,0.019142866134643555,0.0,0.0,539,539,539,0.5936883629191322,5,25,3,5,20056,77,95,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock03_window06,,,shock03_window06,20056,sliced_cg_only_cached_baseline,2434266082.8797164,256215579.668,213237137.430407,213237137.430407,9944.138407,2953793.2,46,convergence_no_negative_rc,6.241960074999952,6.241960074999952,0.0,6.241960074999952,691.1348897149999,0.015236139297485352,0.0,0.0,562,562,516,0.5872855701311807,21,26,3,6,20056,96,114,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock03_window07,,,shock03_window07,20056,sliced_cg_only_cached_baseline,2433783625.5091853,276906776.032,222317682.19589,222317682.19589,12581.71589,12429732.0,48,convergence_no_negative_rc,6.742923954000162,6.742923954000162,0.0,6.742923954000162,691.1348897149999,0.04113912582397461,0.0,0.0,525,525,517,0.611336032388664,12,27,3,7,20056,115,133,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock03_window08,,,shock03_window08,20056,sliced_cg_only_cached_baseline,2418769255.7018228,267378626.896,213651140.104945,213651140.104945,13373.872945,2580637.0,48,convergence_no_negative_rc,6.816894874999889,6.816894874999889,0.0,6.816894874999889,691.1348897149999,0.014590978622436523,0.0,0.0,593,593,593,0.6301498127340824,8,28,3,8,20056,134,152,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock03_window09,,,shock03_window09,20056,sliced_cg_only_cached_baseline,2400073038.8299365,309486866.616,223618802.781265,223618802.781265,19158.701265,11193036.0,44,convergence_no_negative_rc,6.22915392699997,6.22915392699997,0.0,6.22915392699997,691.1348897149999,0.035523176193237305,0.0,0.0,627,627,627,0.6333938294010889,4,29,3,9,20056,153,171,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock03_window10,,,shock03_window10,20056,sliced_cg_only_cached_baseline,2453227687.6055484,131397726.192,111207535.665894,111207535.665894,4896.593894,594637.0,44,convergence_no_negative_rc,2.476926647000255,2.476926647000255,0.0,2.476926647000255,691.1348897149999,0.014948606491088867,0.0,0.0,260,260,258,0.5531496062992126,6,30,3,10,20056,172,181,10,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock04_window01,,,shock04_window01,30063,sliced_cg_only_cached_baseline,2461678704.192956,234203375.1248,221180156.195949,221180156.195949,4166.575149,462549.0,45,convergence_no_negative_rc,4.210302081000009,4.210302081000009,0.0,4.210302081000009,691.1348897149999,0.01877903938293457,0.0,0.0,258,258,254,0.4602076124567474,6,31,4,1,30063,1,19,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock04_window02,,,shock04_window02,30063,sliced_cg_only_cached_baseline,2443209018.3112464,253024629.272,218001988.876047,218001988.876047,8363.404047,2897088.6,46,convergence_no_negative_rc,5.2028934069999195,5.2028934069999195,0.0,5.2028934069999195,691.1348897149999,0.013853788375854492,0.0,0.0,421,421,419,0.5619524405506884,6,32,4,2,30063,20,38,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock04_window03,,,shock04_window03,30063,sliced_cg_only_cached_baseline,2441975376.1924396,259751954.42,224002945.111956,224002945.111956,8831.083956,10955187.4,46,convergence_no_negative_rc,5.351278551999712,5.351278551999712,0.0,5.351278551999712,691.1348897149999,0.042441606521606445,0.0,0.0,482,482,430,0.5876543209876544,23,33,4,3,30063,39,57,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock04_window04,,,shock04_window04,30063,sliced_cg_only_cached_baseline,2440878739.196044,246195998.64,213908821.675382,213908821.675382,8902.899382,1526419.8,45,convergence_no_negative_rc,5.063616785000249,5.063616785000249,0.0,5.063616785000249,691.1348897149999,0.012567996978759766,0.0,0.0,391,391,391,0.5967540574282147,5,34,4,4,30063,58,76,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock04_window05,,,shock04_window05,30063,sliced_cg_only_cached_baseline,2462348336.7473874,310276960.476,251711954.150008,251711954.150008,12437.114008,39332091.6,45,convergence_no_negative_rc,6.081965780999781,6.081965780999781,0.0,6.081965780999781,691.1348897149999,0.017514944076538086,0.0,0.0,528,528,528,0.5792622133599202,5,35,4,5,30063,77,95,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock04_window06,,,shock04_window06,30063,sliced_cg_only_cached_baseline,2434126036.1435337,256521088.316,213248351.618231,213248351.618231,9944.078231,2719730.4,48,convergence_no_negative_rc,6.729080090000025,6.729080090000025,0.0,6.729080090000025,691.1348897149999,0.014828681945800781,0.0,0.0,569,569,514,0.5874620829120324,23,36,4,6,30063,96,114,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock04_window07,,,shock04_window07,30063,sliced_cg_only_cached_baseline,2432073473.4177527,276749921.272,221498010.197188,221498010.197188,12839.125188,11488765.0,46,convergence_no_negative_rc,6.226193745000273,6.226193745000273,0.0,6.226193745000273,691.1348897149999,0.05124521255493164,0.0,0.0,531,531,531,0.6083499005964215,6,37,4,7,30063,115,133,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock04_window08,,,shock04_window08,30063,sliced_cg_only_cached_baseline,2418485690.0235353,267625558.792,213723535.081741,213723535.081741,13433.953741,2565464.2,48,convergence_no_negative_rc,6.716105263999907,6.716105263999907,0.0,6.716105263999907,691.1348897149999,0.007266044616699219,0.0,0.0,596,596,596,0.6330532212885154,8,38,4,8,30063,134,152,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock04_window09,,,shock04_window09,30063,sliced_cg_only_cached_baseline,2396978509.763541,310414702.008,223108287.891575,223108287.891575,19486.811575,10239641.2,46,convergence_no_negative_rc,6.758569319000344,6.758569319000344,0.0,6.758569319000344,691.1348897149999,0.044403076171875,0.0,0.0,641,641,640,0.6370170709793351,6,39,4,9,30063,153,171,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock04_window10,,,shock04_window10,30063,sliced_cg_only_cached_baseline,2453172894.199301,131783010.408,111526452.388858,111526452.388858,4832.100858,630579.4,44,convergence_no_negative_rc,2.3894500429996697,2.3894500429996697,0.0,2.3894500429996697,691.1348897149999,0.015430927276611328,0.0,0.0,255,255,255,0.5524752475247525,4,40,4,10,30063,172,181,10,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock05_window01,,,shock05_window01,40070,sliced_cg_only_cached_baseline,2462166365.104738,234339404.0048,221614552.209538,221614552.209538,4100.220738,880749.4,45,convergence_no_negative_rc,4.282591435000086,4.282591435000086,0.0,4.282591435000086,691.1348897149999,0.01367497444152832,0.0,0.0,244,244,240,0.45663716814159294,5,41,5,1,40070,1,19,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock05_window02,,,shock05_window02,40070,sliced_cg_only_cached_baseline,2443022286.7837815,252969049.128,218189058.294241,218189058.294241,8376.550241,3061480.6,44,convergence_no_negative_rc,5.0722678380002435,5.0722678380002435,0.0,5.0722678380002435,691.1348897149999,0.012687921524047852,0.0,0.0,415,415,399,0.5635430038510911,19,42,5,2,40070,20,38,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock05_window03,,,shock05_window03,40070,sliced_cg_only_cached_baseline,2441814860.4024367,259229487.244,223361494.364131,223361494.364131,8772.392131,10416211.4,45,convergence_no_negative_rc,5.180725402999997,5.180725402999997,0.0,5.180725402999997,691.1348897149999,0.03752565383911133,0.0,0.0,416,416,416,0.5904522613065326,5,43,5,3,40070,39,57,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock05_window04,,,shock05_window04,40070,sliced_cg_only_cached_baseline,2441037447.5804477,245917219.416,213714671.406383,213714671.406383,8913.654383,1586770.4,45,convergence_no_negative_rc,5.108779775999665,5.108779775999665,0.0,5.108779775999665,691.1348897149999,0.01263284683227539,0.0,0.0,398,398,398,0.599009900990099,5,44,5,4,40070,58,76,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock05_window05,,,shock05_window05,40070,sliced_cg_only_cached_baseline,2463523538.4566813,310240736.94,251611735.822496,251611735.822496,12462.202496,39461942.2,45,convergence_no_negative_rc,6.483085797999593,6.483085797999593,0.0,6.483085797999593,691.1348897149999,0.017739057540893555,0.0,0.0,540,540,540,0.5970443349753695,5,45,5,5,40070,77,95,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock05_window06,,,shock05_window06,40070,sliced_cg_only_cached_baseline,2434306564.3480163,256199004.044,213005967.448849,213005967.448849,9961.284849,2680039.4,46,convergence_no_negative_rc,6.273573676000069,6.273573676000069,0.0,6.273573676000069,691.1348897149999,0.015274763107299805,0.0,0.0,544,544,500,0.5866666666666667,21,46,5,6,40070,96,114,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock05_window07,,,shock05_window07,40070,sliced_cg_only_cached_baseline,2432830706.030977,276866058.16,221258851.49422,221258851.49422,12758.89422,11350363.2,46,convergence_no_negative_rc,6.206877224999971,6.206877224999971,0.0,6.206877224999971,691.1348897149999,0.04995250701904297,0.0,0.0,508,508,508,0.6042726347914548,6,47,5,7,40070,115,133,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock05_window08,,,shock05_window08,40070,sliced_cg_only_cached_baseline,2418534949.518977,267579677.824,213694379.908024,213694379.908024,13423.092024,2593215.6,49,convergence_no_negative_rc,7.164187799000047,7.164187799000047,0.0,7.164187799000047,691.1348897149999,0.007369041442871094,0.0,0.0,602,602,599,0.6266294227188082,10,48,5,8,40070,134,152,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock05_window09,,,shock05_window09,40070,sliced_cg_only_cached_baseline,2398958873.360224,309647046.096,223364542.238444,223364542.238444,19187.622444,10796241.4,45,convergence_no_negative_rc,6.487376792999839,6.487376792999839,0.0,6.487376792999839,691.1348897149999,0.03581380844116211,0.0,0.0,611,611,610,0.628808864265928,5,49,5,9,40070,153,171,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock05_window10,,,shock05_window10,40070,sliced_cg_only_cached_baseline,2453275393.2368464,131504907.552,111292933.842647,111292933.842647,4800.890647,619432.0,43,convergence_no_negative_rc,2.398735540999951,2.398735540999951,0.0,2.398735540999951,691.1348897149999,0.012039899826049805,0.0,0.0,291,291,245,0.5212121212121212,19,50,5,10,40070,172,181,10,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
