iteration,current_cost,candidate_cost,best_cost,temperature,accepted,new_best,destroy_op,repair_op,feasible
136,21034796876.7,21034796876.7,21034738960.3,804265314.1876038,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
137,21034796876.7,21034796876.7,21034738960.3,802656783.5592287,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
138,21034796876.7,21034796876.7,21034738960.3,801051469.9921103,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
139,21034796876.7,21034796876.7,21034738960.3,799449367.052126,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
140,21034796876.7,21034796876.7,21034738960.3,797850468.3180218,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
141,21034796876.7,21034805592.5,21034738960.3,796254767.3813857,0.0,0.0,destroy_random_route,repair_greedy,0.0
142,21034796876.7,21034796876.7,21034738960.3,794662257.846623,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
143,21034796928.3,21034796928.3,21034738960.3,793072933.3309298,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
144,21034796928.3,21034796928.3,21034738960.3,791486787.4642678,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
145,21034796928.3,21034796928.3,21034738960.3,789903813.8893393,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
146,21034796928.3,21034805662.199997,21034738960.3,788324006.2615607,0.0,0.0,destroy_random_delivery,repair_random,0.0
147,21034796876.7,21034796876.7,21034738960.3,786747358.2490375,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
148,21034796876.7,21034796876.7,21034738960.3,785173863.5325395,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
149,21034796876.7,21034796876.7,21034738960.3,783603515.8054744,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
150,21034796876.7,21034796876.7,21034738960.3,782036308.7738634,1.0,0.0,destroy_worst_delivery,repair_random,1.0
151,21034796876.7,21034796876.7,21034738960.3,780472236.1563157,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
152,21034796876.7,21034796876.7,21034738960.3,778911291.684003,1.0,0.0,destroy_shaw_stores,repair_random,1.0
153,21034796876.7,21034796876.7,21034738960.3,777353469.1006349,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
154,21034796876.7,21034805663.499996,21034738960.3,775798762.1624336,0.0,0.0,destroy_random_delivery,repair_random,0.0
155,21034796876.7,21034796876.7,21034738960.3,774247164.6381087,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
156,21034796876.7,21034796876.7,21034738960.3,772698670.3088325,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
157,21034796876.7,21034796876.7,21034738960.3,771153272.9682149,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
158,21034796876.7,21034796876.7,21034738960.3,769610966.4222784,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
159,21034796876.7,21034805592.5,21034738960.3,768071744.4894339,0.0,0.0,destroy_shaw_stores,repair_greedy,0.0
160,21034796876.7,21034796876.7,21034738960.3,766535601.000455,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
161,21034796876.7,21034805592.5,21034738960.3,765002529.7984542,0.0,0.0,destroy_shaw_stores,repair_greedy,0.0
162,21034796928.3,21034796928.3,21034738960.3,763472524.7388573,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
