iteration,current_cost,candidate_cost,best_cost,temperature,accepted,new_best,destroy_op,repair_op,feasible
211,18561823820.7,18561823820.7,18561782870.7,610925368.0764822,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
212,18561823820.7,18561823820.7,18561782870.7,609703517.3403292,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
213,18561823820.7,18561823820.7,18561782870.7,608484110.3056486,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
214,18561823872.3,18561823872.3,18561782870.7,607267142.0850372,1.0,0.0,destroy_shaw_stores,repair_random,1.0
215,18561823872.3,18561832606.199997,18561782870.7,606052607.8008672,0.0,0.0,destroy_random_route,repair_random,0.0
216,18561823872.3,18561823872.3,18561782870.7,604840502.5852655,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
217,18561823820.7,18561823820.7,18561782870.7,603630821.5800949,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
218,18561823820.7,18561823820.7,18561782870.7,602423559.9369347,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
219,18561823820.7,18561832607.499996,18561782870.7,601218712.8170608,0.0,0.0,destroy_shaw_stores,repair_random,0.0
220,18561823820.7,18561823820.7,18561782870.7,600016275.3914267,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
221,18561823820.7,18561823820.7,18561782870.7,598816242.8406439,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
222,18561823820.7,18561832536.5,18561782870.7,597618610.3549626,0.0,0.0,destroy_random_period,repair_regret2,0.0
223,18561823820.7,18561832536.5,18561782870.7,596423373.1342527,0.0,0.0,destroy_shaw_stores,repair_random,0.0
224,18561823820.7,18561832607.499996,18561782870.7,595230526.3879842,0.0,0.0,destroy_random_delivery,repair_random,0.0
225,18561823820.7,18561823820.7,18561782870.7,594040065.3352082,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
226,18561823872.3,18561823872.3,18561782870.7,592851985.2045377,1.0,0.0,destroy_shaw_stores,repair_random,1.0
227,18561823872.3,18561823872.3,18561782870.7,591666281.2341287,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
228,18561823820.7,18561823820.7,18561782870.7,590482948.6716604,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
229,18561823820.7,18561823820.7,18561782870.7,589301982.7743171,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
230,18561823820.7,18561832607.499996,18561782870.7,588123378.8087685,0.0,0.0,destroy_random_delivery,repair_random,0.0
